,artist,title,lastPos,rank,weeks,date
39,A Boogie Wit da Hoodie,Look Back At It,44,40,8,2019-02-09
40,"Cardi B, Bad Bunny & J Balvin",I Like It,37,41,43,2019-02-09
41,Gesaffelstein & The Weeknd,Lost In The Fire,33,42,3,2019-02-09
42,Calboy,Envy Me,45,43,7,2019-02-09
43,Dean Lewis,Be Alright,52,44,14,2019-02-09
44,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,46,45,6,2019-02-09
45,City Girls Featuring Cardi B,Twerk,29,46,4,2019-02-09
46,Pardison Fontaine Featuring Cardi B,Backin' It Up,40,47,16,2019-02-09
47,Jason Aldean,Girl Like You,51,48,10,2019-02-09
48,Scotty McCreery,This Is It,53,49,8,2019-02-09
49,Thomas Rhett,Sixteen,49,50,12,2019-02-09
50,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,54,51,9,2019-02-09
51,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,56,52,16,2019-02-09
52,Dierks Bentley Featuring Brothers Osborne,Burning Man,48,53,15,2019-02-09
53,Chris Brown,Undecided,55,54,4,2019-02-09
54,Jimmie Allen,Best Shot,60,55,20,2019-02-09
55,Lil Baby,Pure Cocaine,89,56,8,2019-02-09
56,Future Featuring Travis Scott,First Off,47,57,2,2019-02-09
57,Lil Wayne,Uproar,59,58,18,2019-02-09
58,Dustin Lynch,Good Girl,58,59,12,2019-02-09
59,Juice WRLD,Armed And Dangerous,63,60,12,2019-02-09
60,Khalid & Kane Brown,Saturday Nights,75,61,4,2019-02-09
61,Logic,Keanu Reeves,38,62,2,2019-02-09
62,Jacquees,You,67,63,10,2019-02-09
63,Kodak Black,Calling My Spirit,62,64,9,2019-02-09
64,Yo Gotti Featuring Lil Baby,Put A Date On It,0,65,1,2019-02-09
65,French Montana Featuring Drake,No Stylist,69,66,19,2019-02-09
66,Anuel AA & Romeo Santos,Ella Quiere Beber,61,67,13,2019-02-09
67,Jordan Davis,Take It From Me,78,68,5,2019-02-09
68,Luke Bryan,What Makes You Country,70,69,5,2019-02-09
69,Chris Stapleton,Millionaire,73,70,8,2019-02-09
70,Future,Crushed Up,43,71,4,2019-02-09
71,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,64,72,14,2019-02-09
72,YNW Melly Featuring Kanye West,Mixed Personalities,71,73,2,2019-02-09
73,Billie Eilish,Bury A Friend,0,74,1,2019-02-09
74,Travis Scott,Yosemite,74,75,15,2019-02-09
75,Billie Eilish,When The Party's Over,87,76,15,2019-02-09
76,Anuel AA & Karol G,Secreto,68,77,2,2019-02-09
77,YNW Melly,Murder On My Mind,95,78,2,2019-02-09
78,Zara Larsson,Ruin My Life,77,79,5,2019-02-09
79,Lukas Graham,Love Someone,86,80,5,2019-02-09
80,Billie Eilish & Khalid,Lovely,82,81,14,2019-02-09
81,Jake Owen,Down To The Honkytonk,84,82,5,2019-02-09
82,Kehlani Featuring Ty Dolla $ign,Nights Like This,88,83,3,2019-02-09
83,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender,80,84,6,2019-02-09
84,benny blanco & Juice WRLD Featuring Brendon Urie,Roses,97,85,5,2019-02-09
85,Lauv & Troye Sivan,I'm So Tired...,0,86,1,2019-02-09
86,Loud Luxury Featuring Brando,Body,85,87,5,2019-02-09
87,Ella Mai,Shot Clock,0,88,1,2019-02-09
88,XXXTENTACION,Sauce!,0,89,1,2019-02-09
89,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,0,90,1,2019-02-09
90,Carrie Underwood,Love Wins,93,91,5,2019-02-09
91,Rich The Kid,Splashin,0,92,2,2019-02-09
92,Old Dominion,Make It Sweet,92,93,5,2019-02-09
93,Tory Lanez & Rich The Kid,Talk To Me,94,94,14,2019-02-09
94,Midland,Burn Out,0,95,4,2019-02-09
95,Brett Young,Here Tonight,0,96,4,2019-02-09
96,XXXTENTACION,BAD!,0,97,11,2019-02-09
97,Jon Pardi,Night Shift,0,98,1,2019-02-09
98,Russell Dickerson,Blue Tacoma,0,99,19,2019-02-09
99,Alec Benjamin + Alessia Cara,Let Me Down Slowly,0,100,2,2019-02-09
0,Ariana Grande,7 Rings,0,1,1,2019-02-02
1,Halsey,Without Me,1,2,16,2019-02-02
2,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),2,3,14,2019-02-02
3,Ariana Grande,"Thank U, Next",5,4,12,2019-02-02
4,Travis Scott,Sicko Mode,3,5,25,2019-02-02
5,Panic! At The Disco,High Hopes,4,6,25,2019-02-02
6,Marshmello & Bastille,Happier,6,7,23,2019-02-02
7,Post Malone,Wow.,9,8,5,2019-02-02
8,Maroon 5 Featuring Cardi B,Girls Like You,7,9,35,2019-02-02
9,Lil Baby & Gunna,Drip Too Hard,8,10,19,2019-02-02
10,"benny blanco, Halsey & Khalid",Eastside,11,11,28,2019-02-02
11,Kodak Black Featuring Travis Scott & Offset,ZEZE,10,12,15,2019-02-02
12,Cardi B,Money,13,13,14,2019-02-02
13,Meek Mill Featuring Drake,Going Bad,17,14,8,2019-02-02
14,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,12,15,19,2019-02-02
15,Sheck Wes,Mo Bamba,14,16,22,2019-02-02
16,5 Seconds Of Summer,Youngblood,16,17,34,2019-02-02
17,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,19,18,17,2019-02-02
18,Bad Bunny Featuring Drake,MIA,20,19,15,2019-02-02
19,Post Malone,Better Now,15,20,39,2019-02-02
20,Flipp Dinero,Leave Me Alone,21,21,19,2019-02-02
21,Ariana Grande,Breathin,18,22,23,2019-02-02
22,Khalid,Better,22,23,19,2019-02-02
23,Lady Gaga & Bradley Cooper,Shallow,24,24,17,2019-02-02
24,Juice WRLD,Lucid Dreams,23,25,37,2019-02-02
25,J. Cole,Middle Child,0,26,1,2019-02-02
26,Bazzi Featuring Camila Cabello,Beautiful,26,27,25,2019-02-02
27,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,32,28,10,2019-02-02
28,City Girls Featuring Cardi B,Twerk,54,29,3,2019-02-02
29,Ella Mai,Trip,29,30,25,2019-02-02
30,Dan + Shay,Speechless,25,31,20,2019-02-02
31,Khalid & Normani,Love Lies,28,32,49,2019-02-02
32,Gesaffelstein & The Weeknd,Lost In The Fire,27,33,2,2019-02-02
33,21 Savage,A Lot,34,34,5,2019-02-02
34,Ava Max,Sweet But Psycho,36,35,6,2019-02-02
35,Pinkfong,Baby Shark,37,36,4,2019-02-02
36,"Cardi B, Bad Bunny & J Balvin",I Like It,30,37,42,2019-02-02
37,Logic,Keanu Reeves,0,38,1,2019-02-02
38,Lauren Daigle,You Say,35,39,28,2019-02-02
39,Pardison Fontaine Featuring Cardi B,Backin' It Up,45,40,15,2019-02-02
40,Sam Smith & Normani,Dancing With A Stranger,33,41,2,2019-02-02
41,Luke Combs,Beautiful Crazy,42,42,11,2019-02-02
42,Future,Crushed Up,59,43,3,2019-02-02
43,A Boogie Wit da Hoodie,Look Back At It,40,44,7,2019-02-02
44,Calboy,Envy Me,41,45,6,2019-02-02
45,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,39,46,5,2019-02-02
46,Future Featuring Travis Scott,First Off,0,47,1,2019-02-02
47,Dierks Bentley Featuring Brothers Osborne,Burning Man,47,48,14,2019-02-02
48,Thomas Rhett,Sixteen,43,49,11,2019-02-02
49,Imagine Dragons,Natural,31,50,27,2019-02-02
50,Jason Aldean,Girl Like You,46,51,9,2019-02-02
51,Dean Lewis,Be Alright,44,52,13,2019-02-02
52,Scotty McCreery,This Is It,52,53,7,2019-02-02
53,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,50,54,8,2019-02-02
54,Chris Brown,Undecided,56,55,3,2019-02-02
55,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,51,56,15,2019-02-02
56,Future,Jumpin On A Jet,80,57,2,2019-02-02
57,Dustin Lynch,Good Girl,53,58,11,2019-02-02
58,Lil Wayne,Uproar,49,59,17,2019-02-02
59,Jimmie Allen,Best Shot,48,60,19,2019-02-02
60,Anuel AA & Romeo Santos,Ella Quiere Beber,66,61,12,2019-02-02
61,Kodak Black,Calling My Spirit,55,62,8,2019-02-02
62,Juice WRLD,Armed And Dangerous,58,63,11,2019-02-02
63,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,62,64,13,2019-02-02
64,Future,Never Stop,0,65,1,2019-02-02
65,Blueface,Thotiana,75,66,2,2019-02-02
66,Jacquees,You,61,67,9,2019-02-02
67,Anuel AA & Karol G,Secreto,0,68,1,2019-02-02
68,French Montana Featuring Drake,No Stylist,63,69,18,2019-02-02
69,Luke Bryan,What Makes You Country,73,70,4,2019-02-02
70,YNW Melly Featuring Kanye West,Mixed Personalities,0,71,1,2019-02-02
71,Camila Cabello,Consequences,60,72,12,2019-02-02
72,Chris Stapleton,Millionaire,71,73,7,2019-02-02
73,Travis Scott,Yosemite,70,74,14,2019-02-02
74,Khalid & Kane Brown,Saturday Nights,57,75,3,2019-02-02
75,Future,Temptation,0,76,1,2019-02-02
76,Zara Larsson,Ruin My Life,77,77,4,2019-02-02
77,Jordan Davis,Take It From Me,76,78,4,2019-02-02
78,Future,Rocket Ship,0,79,1,2019-02-02
79,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender,65,80,5,2019-02-02
80,Mustard & Migos,Pure Water,0,81,1,2019-02-02
81,Billie Eilish & Khalid,Lovely,64,82,13,2019-02-02
82,Future,F&N,0,83,1,2019-02-02
83,Jake Owen,Down To The Honkytonk,78,84,4,2019-02-02
84,Loud Luxury Featuring Brando,Body,82,85,4,2019-02-02
85,Lukas Graham,Love Someone,81,86,4,2019-02-02
86,Billie Eilish,When The Party's Over,74,87,14,2019-02-02
87,Kehlani Featuring Ty Dolla $ign,Nights Like This,69,88,2,2019-02-02
88,Lil Baby,Pure Cocaine,67,89,7,2019-02-02
89,Silk City x Dua Lipa,Electricity,68,90,10,2019-02-02
90,Cody Johnson,On My Way To You,0,91,1,2019-02-02
91,Old Dominion,Make It Sweet,100,92,4,2019-02-02
92,Carrie Underwood,Love Wins,86,93,4,2019-02-02
93,Tory Lanez & Rich The Kid,Talk To Me,72,94,13,2019-02-02
94,YNW Melly,Murder On My Mind,0,95,1,2019-02-02
95,Maren Morris,GIRL,0,96,1,2019-02-02
96,benny blanco & Juice WRLD Featuring Brendon Urie,Roses,87,97,4,2019-02-02
97,Hikaru Utada & Skrillex,Face My Fears,0,98,1,2019-02-02
98,Ariana Grande,Imagine,0,99,5,2019-02-02
99,Future,Call The Coroner,0,100,1,2019-02-02
0,Halsey,Without Me,2,1,15,2019-01-26
1,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),1,2,13,2019-01-26
2,Travis Scott,Sicko Mode,4,3,24,2019-01-26
3,Panic! At The Disco,High Hopes,5,4,24,2019-01-26
4,Ariana Grande,"Thank U, Next",3,5,11,2019-01-26
5,Marshmello & Bastille,Happier,6,6,22,2019-01-26
6,Maroon 5 Featuring Cardi B,Girls Like You,7,7,34,2019-01-26
7,Lil Baby & Gunna,Drip Too Hard,8,8,18,2019-01-26
8,Post Malone,Wow.,11,9,4,2019-01-26
9,Kodak Black Featuring Travis Scott & Offset,ZEZE,10,10,14,2019-01-26
10,"benny blanco, Halsey & Khalid",Eastside,9,11,27,2019-01-26
11,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,12,12,18,2019-01-26
12,Cardi B,Money,17,13,13,2019-01-26
13,Sheck Wes,Mo Bamba,14,14,21,2019-01-26
14,Post Malone,Better Now,13,15,38,2019-01-26
15,5 Seconds Of Summer,Youngblood,16,16,33,2019-01-26
16,Meek Mill Featuring Drake,Going Bad,18,17,7,2019-01-26
17,Ariana Grande,Breathin,15,18,22,2019-01-26
18,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,19,19,16,2019-01-26
19,Bad Bunny Featuring Drake,MIA,20,20,14,2019-01-26
20,Flipp Dinero,Leave Me Alone,21,21,18,2019-01-26
21,Khalid,Better,24,22,18,2019-01-26
22,Juice WRLD,Lucid Dreams,22,23,36,2019-01-26
23,Lady Gaga & Bradley Cooper,Shallow,23,24,16,2019-01-26
24,Dan + Shay,Speechless,25,25,19,2019-01-26
25,Bazzi Featuring Camila Cabello,Beautiful,27,26,24,2019-01-26
26,Gesaffelstein & The Weeknd,Lost In The Fire,0,27,1,2019-01-26
27,Khalid & Normani,Love Lies,28,28,48,2019-01-26
28,Ella Mai,Trip,26,29,24,2019-01-26
29,"Cardi B, Bad Bunny & J Balvin",I Like It,30,30,41,2019-01-26
30,Imagine Dragons,Natural,29,31,26,2019-01-26
31,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,31,32,9,2019-01-26
32,Sam Smith & Normani,Dancing With A Stranger,0,33,1,2019-01-26
33,21 Savage,A Lot,33,34,4,2019-01-26
34,Lauren Daigle,You Say,34,35,27,2019-01-26
35,Ava Max,Sweet But Psycho,37,36,5,2019-01-26
36,Pinkfong,Baby Shark,38,37,3,2019-01-26
37,Luke Combs,She Got The Best Of Me,32,38,23,2019-01-26
38,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,40,39,4,2019-01-26
39,A Boogie Wit da Hoodie,Look Back At It,49,40,6,2019-01-26
40,Calboy,Envy Me,63,41,5,2019-01-26
41,Luke Combs,Beautiful Crazy,41,42,10,2019-01-26
42,Thomas Rhett,Sixteen,45,43,10,2019-01-26
43,Dean Lewis,Be Alright,42,44,12,2019-01-26
44,Pardison Fontaine Featuring Cardi B,Backin' It Up,48,45,14,2019-01-26
45,Jason Aldean,Girl Like You,50,46,8,2019-01-26
46,Dierks Bentley Featuring Brothers Osborne,Burning Man,47,47,13,2019-01-26
47,Jimmie Allen,Best Shot,39,48,18,2019-01-26
48,Lil Wayne,Uproar,36,49,16,2019-01-26
49,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,43,50,7,2019-01-26
50,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,51,51,14,2019-01-26
51,Scotty McCreery,This Is It,53,52,6,2019-01-26
52,Dustin Lynch,Good Girl,44,53,10,2019-01-26
53,City Girls Featuring Cardi B,Twerk,0,54,2,2019-01-26
54,Kodak Black,Calling My Spirit,56,55,7,2019-01-26
55,Chris Brown,Undecided,35,56,2,2019-01-26
56,Khalid & Kane Brown,Saturday Nights,0,57,2,2019-01-26
57,Juice WRLD,Armed And Dangerous,54,58,10,2019-01-26
58,Future,Crushed Up,46,59,2,2019-01-26
59,Camila Cabello,Consequences,52,60,11,2019-01-26
60,Jacquees,You,58,61,8,2019-01-26
61,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,55,62,12,2019-01-26
62,French Montana Featuring Drake,No Stylist,61,63,17,2019-01-26
63,Billie Eilish & Khalid,Lovely,65,64,12,2019-01-26
64,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender,59,65,4,2019-01-26
65,Anuel AA & Romeo Santos,Ella Quiere Beber,64,66,11,2019-01-26
66,Lil Baby,Pure Cocaine,66,67,6,2019-01-26
67,Silk City x Dua Lipa,Electricity,62,68,9,2019-01-26
68,Kehlani Featuring Ty Dolla $ign,Nights Like This,0,69,1,2019-01-26
69,Travis Scott,Yosemite,71,70,13,2019-01-26
70,Chris Stapleton,Millionaire,67,71,6,2019-01-26
71,Tory Lanez & Rich The Kid,Talk To Me,57,72,12,2019-01-26
72,Luke Bryan,What Makes You Country,74,73,3,2019-01-26
73,Billie Eilish,When The Party's Over,68,74,13,2019-01-26
74,Blueface,Thotiana,0,75,1,2019-01-26
75,Jordan Davis,Take It From Me,69,76,3,2019-01-26
76,Zara Larsson,Ruin My Life,76,77,3,2019-01-26
77,Jake Owen,Down To The Honkytonk,75,78,3,2019-01-26
78,Alec Benjamin + Alessia Cara,Let Me Down Slowly,0,79,1,2019-01-26
79,Future,Jumpin On A Jet,0,80,1,2019-01-26
80,Lukas Graham,Love Someone,82,81,3,2019-01-26
81,Loud Luxury Featuring Brando,Body,80,82,3,2019-01-26
82,Future & Juice WRLD,Fine China,72,83,13,2019-01-26
83,Ski Mask The Slump God Featuring Juice WRLD,Nuketown,86,84,6,2019-01-26
84,XXXTENTACION,BAD!,77,85,10,2019-01-26
85,Carrie Underwood,Love Wins,85,86,3,2019-01-26
86,benny blanco & Juice WRLD Featuring Brendon Urie,Roses,91,87,3,2019-01-26
87,Metro Boomin Featuring Gunna,Space Cadet,83,88,6,2019-01-26
88,Lil Pump,Butterfly Doors,81,89,2,2019-01-26
89,YoungBoy Never Broke Again,Valuable Pain,87,90,2,2019-01-26
90,Russell Dickerson,Blue Tacoma,79,91,18,2019-01-26
91,Lil Baby,Close Friends,89,92,14,2019-01-26
92,21 Savage,Can't Leave Without It,70,93,4,2019-01-26
93,Nicki Minaj Featuring Lil Wayne,Good Form,94,94,6,2019-01-26
94,Brett Young,Here Tonight,88,95,3,2019-01-26
95,Billie Eilish,idontwannabeyouanymore,98,96,3,2019-01-26
96,Billie Eilish,Ocean Eyes,97,97,5,2019-01-26
97,Midland,Burn Out,93,98,3,2019-01-26
98,Rich The Kid,Splashin,0,99,1,2019-01-26
99,Old Dominion,Make It Sweet,92,100,3,2019-01-26
0,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),3,1,12,2019-01-19
1,Halsey,Without Me,1,2,14,2019-01-19
2,Ariana Grande,"Thank U, Next",2,3,10,2019-01-19
3,Travis Scott,Sicko Mode,4,4,23,2019-01-19
4,Panic! At The Disco,High Hopes,5,5,23,2019-01-19
5,Marshmello & Bastille,Happier,6,6,21,2019-01-19
6,Maroon 5 Featuring Cardi B,Girls Like You,7,7,33,2019-01-19
7,Lil Baby & Gunna,Drip Too Hard,8,8,17,2019-01-19
8,"benny blanco, Halsey & Khalid",Eastside,11,9,26,2019-01-19
9,Kodak Black Featuring Travis Scott & Offset,ZEZE,9,10,13,2019-01-19
10,Post Malone,Wow.,13,11,3,2019-01-19
11,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,12,12,17,2019-01-19
12,Post Malone,Better Now,10,13,37,2019-01-19
13,Sheck Wes,Mo Bamba,15,14,20,2019-01-19
14,Ariana Grande,Breathin,16,15,21,2019-01-19
15,5 Seconds Of Summer,Youngblood,14,16,32,2019-01-19
16,Cardi B,Money,17,17,12,2019-01-19
17,Meek Mill Featuring Drake,Going Bad,21,18,6,2019-01-19
18,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,19,19,15,2019-01-19
19,Bad Bunny Featuring Drake,MIA,20,20,13,2019-01-19
20,Flipp Dinero,Leave Me Alone,22,21,17,2019-01-19
21,Juice WRLD,Lucid Dreams,18,22,35,2019-01-19
22,Lady Gaga & Bradley Cooper,Shallow,29,23,15,2019-01-19
23,Khalid,Better,30,24,17,2019-01-19
24,Dan + Shay,Speechless,24,25,18,2019-01-19
25,Ella Mai,Trip,23,26,23,2019-01-19
26,Bazzi Featuring Camila Cabello,Beautiful,28,27,23,2019-01-19
27,Khalid & Normani,Love Lies,27,28,47,2019-01-19
28,Imagine Dragons,Natural,25,29,25,2019-01-19
29,"Cardi B, Bad Bunny & J Balvin",I Like It,26,30,40,2019-01-19
30,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,33,31,8,2019-01-19
31,Luke Combs,She Got The Best Of Me,31,32,22,2019-01-19
32,21 Savage,A Lot,36,33,3,2019-01-19
33,Lauren Daigle,You Say,34,34,26,2019-01-19
34,Chris Brown,Undecided,0,35,1,2019-01-19
35,Lil Wayne,Uproar,35,36,15,2019-01-19
36,Ava Max,Sweet But Psycho,41,37,4,2019-01-19
37,Pinkfong,Baby Shark,32,38,2,2019-01-19
38,Jimmie Allen,Best Shot,37,39,17,2019-01-19
39,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,38,40,3,2019-01-19
40,Luke Combs,Beautiful Crazy,48,41,9,2019-01-19
41,Dean Lewis,Be Alright,40,42,11,2019-01-19
42,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,49,43,6,2019-01-19
43,Dustin Lynch,Good Girl,47,44,9,2019-01-19
44,Thomas Rhett,Sixteen,42,45,9,2019-01-19
45,Future,Crushed Up,0,46,1,2019-01-19
46,Dierks Bentley Featuring Brothers Osborne,Burning Man,45,47,12,2019-01-19
47,Pardison Fontaine Featuring Cardi B,Backin' It Up,44,48,13,2019-01-19
48,A Boogie Wit da Hoodie,Look Back At It,54,49,5,2019-01-19
49,Jason Aldean,Girl Like You,52,50,7,2019-01-19
50,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,50,51,13,2019-01-19
51,Camila Cabello,Consequences,51,52,10,2019-01-19
52,Scotty McCreery,This Is It,57,53,5,2019-01-19
53,Juice WRLD,Armed And Dangerous,56,54,9,2019-01-19
54,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You,55,55,11,2019-01-19
55,Kodak Black,Calling My Spirit,58,56,6,2019-01-19
56,Tory Lanez & Rich The Kid,Talk To Me,43,57,11,2019-01-19
57,Jacquees,You,59,58,7,2019-01-19
58,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender,61,59,3,2019-01-19
59,Kip Moore,Last Shot,53,60,8,2019-01-19
60,French Montana Featuring Drake,No Stylist,60,61,16,2019-01-19
61,Silk City x Dua Lipa,Electricity,62,62,8,2019-01-19
62,Calboy,Envy Me,66,63,4,2019-01-19
63,Anuel AA & Romeo Santos,Ella Quiere Beber,64,64,10,2019-01-19
64,Billie Eilish & Khalid,Lovely,73,65,11,2019-01-19
65,Lil Baby,Pure Cocaine,72,66,5,2019-01-19
66,Chris Stapleton,Millionaire,69,67,5,2019-01-19
67,Billie Eilish,When The Party's Over,68,68,12,2019-01-19
68,Jordan Davis,Take It From Me,75,69,2,2019-01-19
69,21 Savage,Can't Leave Without It,65,70,3,2019-01-19
70,Travis Scott,Yosemite,77,71,12,2019-01-19
71,Future & Juice WRLD,Fine China,74,72,12,2019-01-19
72,Ariana Grande,Imagine,63,73,4,2019-01-19
73,Luke Bryan,What Makes You Country,76,74,2,2019-01-19
74,Jake Owen,Down To The Honkytonk,80,75,2,2019-01-19
75,Zara Larsson,Ruin My Life,86,76,2,2019-01-19
76,XXXTENTACION,BAD!,70,77,9,2019-01-19
77,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),67,78,19,2019-01-19
78,Russell Dickerson,Blue Tacoma,79,79,17,2019-01-19
79,Loud Luxury Featuring Brando,Body,87,80,2,2019-01-19
80,Lil Pump,Butterfly Doors,0,81,1,2019-01-19
81,Lukas Graham,Love Someone,82,82,2,2019-01-19
82,Metro Boomin Featuring Gunna,Space Cadet,0,83,5,2019-01-19
83,Shawn Mendes X Zedd,Lost In Japan,71,84,16,2019-01-19
84,Carrie Underwood,Love Wins,83,85,2,2019-01-19
85,Ski Mask The Slump God Featuring Juice WRLD,Nuketown,85,86,5,2019-01-19
86,YoungBoy Never Broke Again,Valuable Pain,0,87,1,2019-01-19
87,Brett Young,Here Tonight,91,88,2,2019-01-19
88,Lil Baby,Close Friends,81,89,13,2019-01-19
89,21 Savage,Monster,78,90,3,2019-01-19
90,benny blanco & Juice WRLD Featuring Brendon Urie,Roses,95,91,2,2019-01-19
91,Old Dominion,Make It Sweet,98,92,2,2019-01-19
92,Midland,Burn Out,92,93,2,2019-01-19
93,Nicki Minaj Featuring Lil Wayne,Good Form,89,94,5,2019-01-19
94,A Boogie Wit da Hoodie Featuring Juice WRLD,Demons And Angels,90,95,3,2019-01-19
95,6ix9ine Featuring Tory Lanez,KIKA,84,96,6,2019-01-19
96,Billie Eilish,Ocean Eyes,99,97,4,2019-01-19
97,Billie Eilish,idontwannabeyouanymore,100,98,2,2019-01-19
98,Tyga & Nicki Minaj,Dip,88,99,8,2019-01-19
99,Eminem Featuring Joyner Lucas,Lucky You,94,100,14,2019-01-19
0,Halsey,Without Me,2,1,13,2019-01-12
1,Ariana Grande,"Thank U, Next",1,2,9,2019-01-12
2,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),5,3,11,2019-01-12
3,Travis Scott,Sicko Mode,4,4,22,2019-01-12
4,Panic! At The Disco,High Hopes,6,5,22,2019-01-12
5,Marshmello & Bastille,Happier,7,6,20,2019-01-12
6,Maroon 5 Featuring Cardi B,Girls Like You,14,7,32,2019-01-12
7,Lil Baby & Gunna,Drip Too Hard,12,8,16,2019-01-12
8,Kodak Black Featuring Travis Scott & Offset,ZEZE,15,9,12,2019-01-12
9,Post Malone,Better Now,23,10,36,2019-01-12
10,"benny blanco, Halsey & Khalid",Eastside,21,11,25,2019-01-12
11,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,18,12,16,2019-01-12
12,Post Malone,Wow.,47,13,2,2019-01-12
13,5 Seconds Of Summer,Youngblood,24,14,31,2019-01-12
14,Sheck Wes,Mo Bamba,17,15,19,2019-01-12
15,Ariana Grande,Breathin,22,16,20,2019-01-12
16,Cardi B,Money,19,17,11,2019-01-12
17,Juice WRLD,Lucid Dreams,27,18,34,2019-01-12
18,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,30,19,14,2019-01-12
19,Bad Bunny Featuring Drake,MIA,31,20,12,2019-01-12
20,Meek Mill Featuring Drake,Going Bad,36,21,5,2019-01-12
21,Flipp Dinero,Leave Me Alone,33,22,16,2019-01-12
22,Ella Mai,Trip,38,23,22,2019-01-12
23,Dan + Shay,Speechless,41,24,17,2019-01-12
24,Imagine Dragons,Natural,46,25,24,2019-01-12
25,"Cardi B, Bad Bunny & J Balvin",I Like It,39,26,39,2019-01-12
26,Khalid & Normani,Love Lies,48,27,46,2019-01-12
27,Bazzi Featuring Camila Cabello,Beautiful,50,28,22,2019-01-12
28,Lady Gaga & Bradley Cooper,Shallow,52,29,14,2019-01-12
29,Khalid,Better,51,30,16,2019-01-12
30,Luke Combs,She Got The Best Of Me,54,31,21,2019-01-12
31,Pinkfong,Baby Shark,0,32,1,2019-01-12
32,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,60,33,7,2019-01-12
33,Lauren Daigle,You Say,59,34,25,2019-01-12
34,Lil Wayne,Uproar,56,35,14,2019-01-12
35,21 Savage,A Lot,37,36,2,2019-01-12
36,Jimmie Allen,Best Shot,61,37,16,2019-01-12
37,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,57,38,2,2019-01-12
38,Mitchell Tenpenny,Drunk Me,64,39,21,2019-01-12
39,Dean Lewis,Be Alright,63,40,10,2019-01-12
40,Ava Max,Sweet But Psycho,83,41,3,2019-01-12
41,Thomas Rhett,Sixteen,79,42,8,2019-01-12
42,Tory Lanez & Rich The Kid,Talk To Me,72,43,10,2019-01-12
43,Pardison Fontaine Featuring Cardi B,Backin' It Up,69,44,12,2019-01-12
44,Dierks Bentley Featuring Brothers Osborne,Burning Man,80,45,11,2019-01-12
45,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,62,46,20,2019-01-12
46,Dustin Lynch,Good Girl,89,47,8,2019-01-12
47,Luke Combs,Beautiful Crazy,81,48,8,2019-01-12
48,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,78,49,5,2019-01-12
49,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,84,50,12,2019-01-12
50,Camila Cabello,Consequences,75,51,9,2019-01-12
