,artist,title,lastPos,rank,weeks,date
96,NAV Featuring Lil Uzi Vert,Wanted You,0,97,7,2018-01-13
97,XXXTENTACION Featuring Trippie Redd,F**k Love,96,98,19,2018-01-13
98,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",Home,95,99,4,2018-01-13
99,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,0,100,1,2018-01-13
0,Ed Sheeran,Perfect,1,1,17,2018-01-03
1,Post Malone Featuring 21 Savage,Rockstar,2,2,14,2018-01-03
2,Camila Cabello Featuring Young Thug,Havana,3,3,19,2018-01-03
3,Lil Pump,Gucci Gang,4,4,15,2018-01-03
4,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,10,5,15,2018-01-03
5,Imagine Dragons,Thunder,5,6,34,2018-01-03
6,"Migos, Nicki Minaj & Cardi B",MotorSport,6,7,8,2018-01-03
7,Sam Smith,Too Good At Goodbyes,7,8,15,2018-01-03
8,Mariah Carey,All I Want For Christmas Is You,9,9,23,2018-01-03
9,Halsey,Bad At Love,8,10,16,2018-01-03
10,Eminem Featuring Ed Sheeran,River,0,11,1,2018-01-03
11,Cardi B,Bodak Yellow (Money Moves),11,12,25,2018-01-03
12,Dua Lipa,New Rules,14,13,21,2018-01-03
13,6ix9ine,Gummo,12,14,6,2018-01-03
14,G-Eazy & Halsey,Him & I,26,15,3,2018-01-03
15,Post Malone,I Fall Apart,19,16,13,2018-01-03
16,Maroon 5 Featuring SZA,What Lovers Do,13,17,17,2018-01-03
17,NF,Let You Down,16,18,10,2018-01-03
18,Gucci Mane Featuring Migos,I Get The Bag,15,19,18,2018-01-03
19,Portugal. The Man,Feel It Still,17,20,27,2018-01-03
20,Demi Lovato,Sorry Not Sorry,18,21,24,2018-01-03
21,Kendrick Lamar Featuring Zacari,Love.,25,22,26,2018-01-03
22,Selena Gomez X Marshmello,Wolves,21,23,9,2018-01-03
23,Ed Sheeran,Shape Of You,23,24,50,2018-01-03
24,J Balvin & Willy William Featuring Beyonce,Mi Gente,20,25,25,2018-01-03
25,A$AP Ferg Featuring Nicki Minaj,Plain Jane,46,26,13,2018-01-03
26,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,24,27,17,2018-01-03
27,Bebe Rexha & Florida Georgia Line,Meant To Be,28,28,9,2018-01-03
28,SZA,The Weekend,39,29,21,2018-01-03
29,Brenda Lee,Rockin' Around The Christmas Tree,34,30,21,2018-01-03
30,Charlie Puth,How Long,29,31,11,2018-01-03
31,Andy Williams,It's The Most Wonderful Time Of The Year,35,32,4,2018-01-03
32,Khalid,Young Dumb & Broke,32,33,23,2018-01-03
33,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,22,34,34,2018-01-03
34,21 Savage,Bank Account,27,35,24,2018-01-03
35,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,31,36,49,2018-01-03
36,Nat King Cole,The Christmas Song (Merry Christmas To You),38,37,11,2018-01-03
37,Burl Ives,A Holly Jolly Christmas,41,38,4,2018-01-03
38,Marshmello Featuring Khalid,Silence,30,39,19,2018-01-03
39,Imagine Dragons,Believer,33,40,46,2018-01-03
40,Miguel Featuring Travis Scott,Sky Walker,36,41,13,2018-01-03
41,Taylor Swift Featuring Ed Sheeran & Future,End Game,49,42,5,2018-01-03
42,Wham!,Last Christmas,44,43,4,2018-01-03
43,Charlie Puth,Attention,42,44,35,2018-01-03
44,Offset & Metro Boomin,Ric Flair Drip,45,45,8,2018-01-03
45,N*E*R*D & Rihanna,Lemon,58,46,7,2018-01-03
46,French Montana Featuring Swae Lee,Unforgettable,40,47,37,2018-01-03
47,Bruno Mars,That's What I Like,43,48,49,2018-01-03
48,Jose Feliciano,Feliz Navidad,0,49,2,2018-01-03
49,Bobby Helms,Jingle Bell Rock,0,50,20,2018-01-03
50,Kodak Black Featuring XXXTENTACION,Roll In Peace,51,51,18,2018-01-03
51,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,56,52,13,2018-01-03
52,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,53,53,15,2018-01-03
53,6ix9ine,Kooda,50,54,3,2018-01-03
54,YBN Nahmir,Rubbin Off The Paint,55,55,7,2018-01-03
55,Brett Young,Like I Loved You,54,56,13,2018-01-03
56,MAX Featuring gnash,Lights Down Low,59,57,11,2018-01-03
57,Post Malone,Candy Paint,62,58,9,2018-01-03
58,Taylor Swift,...Ready For It?,37,59,16,2018-01-03
59,LANCO,Greatest Love Story,52,60,16,2018-01-03
60,Macklemore Featuring Kesha,Good Old Days,64,61,9,2018-01-03
61,P!nk,What About Us,57,62,20,2018-01-03
62,Thomas Rhett,Marry Me,92,63,3,2018-01-03
63,Kodak Black Featuring Lil Wayne,Codeine Dreaming,63,64,4,2018-01-03
64,Blake Shelton,I'll Name The Dogs,60,65,15,2018-01-03
65,Russell Dickerson,Yours,66,66,10,2018-01-03
66,Addison Agen,Tennessee Rain,0,67,1,2018-01-03
67,Tay-K,The Race,0,68,19,2018-01-03
68,Chloe Kohanski,Wish I Didn't Love You,0,69,1,2018-01-03
69,Eric Church,Round Here Buzz,69,70,13,2018-01-03
70,Lil Baby,My Dawg,77,71,2,2018-01-03
71,Luke Bryan,Light It Up,65,72,17,2018-01-03
72,Demi Lovato,Tell Me You Love Me,81,73,4,2018-01-03
73,Famous Dex Featuring A$AP Rocky,Pick It Up,76,74,6,2018-01-03
74,Luis Fonsi & Demi Lovato,Echame La Culpa,75,75,5,2018-01-03
75,Taylor Swift,Look What You Made Me Do,70,76,18,2018-01-03
76,Lil Xan,Betrayed,73,77,6,2018-01-03
77,Chris Young,Losing Sleep,74,78,13,2018-01-03
78,BTS Featuring Desiigner,MIC Drop,79,79,4,2018-01-03
79,YoungBoy Never Broke Again,No Smoke,93,80,3,2018-01-03
80,Maren Morris,I Could Use A Love Song,78,81,18,2018-01-03
81,Quavo & Lil Yachty,Ice Tray,0,82,1,2018-01-03
82,Walker Hayes,You Broke Up With Me,83,83,9,2018-01-03
83,Red Marlow,I Pray,0,84,1,2018-01-03
84,NAV Featuring Lil Uzi Vert,Wanted You,84,85,6,2018-01-03
85,Becky G Featuring Bad Bunny,Mayores,87,86,9,2018-01-03
86,Eminem Featuring Beyonce,Walk On Water,0,87,4,2018-01-03
87,Zayn Featuring Sia,Dusk Till Dawn,85,88,15,2018-01-03
88,Old Dominion,Written In The Sand,89,89,5,2018-01-03
89,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",Home,0,90,2,2018-01-03
90,XXXTENTACION Featuring Trippie Redd,F**k Love,88,91,17,2018-01-03
91,Eminem,Believe,0,92,1,2018-01-03
92,Yo Gotti,Juice,96,93,3,2018-01-03
93,Trippie Redd Featuring Travis Scott,Dark Knight Dummo,72,94,2,2018-01-03
94,Tank,When We,94,95,5,2018-01-03
95,Scotty McCreery,Five More Minutes,95,96,3,2018-01-03
96,Niall Horan,Too Much To Ask,91,97,9,2018-01-03
97,Camila Cabello,Never Be The Same,61,98,2,2018-01-03
98,Devin Dawson,All On Me,97,99,5,2018-01-03
99,Kelsea Ballerini,Legends,99,100,3,2018-01-03
0,Ed Sheeran,Perfect,1,1,16,2017-12-30
1,Post Malone Featuring 21 Savage,Rockstar,2,2,13,2017-12-30
2,Camila Cabello Featuring Young Thug,Havana,3,3,18,2017-12-30
3,Lil Pump,Gucci Gang,4,4,14,2017-12-30
4,Imagine Dragons,Thunder,5,5,33,2017-12-30
5,"Migos, Nicki Minaj & Cardi B",MotorSport,15,6,7,2017-12-30
6,Sam Smith,Too Good At Goodbyes,6,7,14,2017-12-30
7,Halsey,Bad At Love,8,8,15,2017-12-30
8,Mariah Carey,All I Want For Christmas Is You,11,9,22,2017-12-30
9,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,7,10,14,2017-12-30
10,Cardi B,Bodak Yellow (Money Moves),9,11,24,2017-12-30
11,6ix9ine,Gummo,13,12,5,2017-12-30
12,Maroon 5 Featuring SZA,What Lovers Do,10,13,16,2017-12-30
13,Dua Lipa,New Rules,17,14,20,2017-12-30
14,Gucci Mane Featuring Migos,I Get The Bag,14,15,17,2017-12-30
15,NF,Let You Down,22,16,9,2017-12-30
16,Portugal. The Man,Feel It Still,12,17,26,2017-12-30
17,Demi Lovato,Sorry Not Sorry,16,18,23,2017-12-30
18,Post Malone,I Fall Apart,23,19,12,2017-12-30
19,J Balvin & Willy William Featuring Beyonce,Mi Gente,18,20,24,2017-12-30
20,Selena Gomez X Marshmello,Wolves,20,21,8,2017-12-30
21,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,19,22,33,2017-12-30
22,Ed Sheeran,Shape Of You,25,23,49,2017-12-30
23,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,29,24,16,2017-12-30
24,Kendrick Lamar Featuring Zacari,Love.,27,25,25,2017-12-30
25,G-Eazy & Halsey,Him & I,21,26,2,2017-12-30
26,21 Savage,Bank Account,24,27,23,2017-12-30
27,Bebe Rexha & Florida Georgia Line,Meant To Be,31,28,8,2017-12-30
28,Charlie Puth,How Long,26,29,10,2017-12-30
29,Marshmello Featuring Khalid,Silence,33,30,18,2017-12-30
30,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,32,31,48,2017-12-30
31,Khalid,Young Dumb & Broke,28,32,22,2017-12-30
32,Imagine Dragons,Believer,30,33,45,2017-12-30
33,Brenda Lee,Rockin' Around The Christmas Tree,37,34,20,2017-12-30
34,Andy Williams,It's The Most Wonderful Time Of The Year,45,35,3,2017-12-30
35,Miguel Featuring Travis Scott,Sky Walker,35,36,12,2017-12-30
36,Taylor Swift,...Ready For It?,43,37,15,2017-12-30
37,Nat King Cole,The Christmas Song (Merry Christmas To You),42,38,10,2017-12-30
38,SZA,The Weekend,38,39,20,2017-12-30
39,French Montana Featuring Swae Lee,Unforgettable,34,40,36,2017-12-30
40,Burl Ives,A Holly Jolly Christmas,47,41,3,2017-12-30
41,Charlie Puth,Attention,36,42,34,2017-12-30
42,Bruno Mars,That's What I Like,40,43,48,2017-12-30
43,Wham!,Last Christmas,0,44,3,2017-12-30
44,Offset & Metro Boomin,Ric Flair Drip,44,45,7,2017-12-30
45,A$AP Ferg Featuring Nicki Minaj,Plain Jane,41,46,12,2017-12-30
46,Kendrick Lamar,Humble.,50,47,37,2017-12-30
47,Shawn Mendes,There's Nothing Holdin' Me Back,46,48,34,2017-12-30
48,Taylor Swift Featuring Ed Sheeran & Future,End Game,39,49,4,2017-12-30
49,6ix9ine,Kooda,61,50,2,2017-12-30
50,Kodak Black Featuring XXXTENTACION,Roll In Peace,56,51,17,2017-12-30
51,LANCO,Greatest Love Story,54,52,15,2017-12-30
52,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,52,53,14,2017-12-30
53,Brett Young,Like I Loved You,62,54,12,2017-12-30
54,YBN Nahmir,Rubbin Off The Paint,48,55,6,2017-12-30
55,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,55,56,12,2017-12-30
56,P!nk,What About Us,51,57,19,2017-12-30
57,N*E*R*D & Rihanna,Lemon,60,58,6,2017-12-30
58,MAX Featuring gnash,Lights Down Low,66,59,10,2017-12-30
59,Blake Shelton,I'll Name The Dogs,63,60,14,2017-12-30
60,Camila Cabello,Never Be The Same,0,61,1,2017-12-30
61,Post Malone,Candy Paint,59,62,8,2017-12-30
62,Kodak Black Featuring Lil Wayne,Codeine Dreaming,58,63,3,2017-12-30
63,Macklemore Featuring Kesha,Good Old Days,64,64,8,2017-12-30
64,Luke Bryan,Light It Up,57,65,16,2017-12-30
65,Russell Dickerson,Yours,67,66,9,2017-12-30
66,Big Sean & Metro Boomin Featuring Travis Scott,Go Legend,0,67,1,2017-12-30
67,Luke Combs,When It Rains It Pours,65,68,20,2017-12-30
68,Eric Church,Round Here Buzz,70,69,12,2017-12-30
69,Taylor Swift,Look What You Made Me Do,72,70,17,2017-12-30
70,Thomas Rhett,Unforgettable,69,71,20,2017-12-30
71,Trippie Redd Featuring Travis Scott,Dark Knight Dummo,0,72,1,2017-12-30
72,Lil Xan,Betrayed,68,73,5,2017-12-30
73,Chris Young,Losing Sleep,77,74,12,2017-12-30
74,Luis Fonsi & Demi Lovato,Echame La Culpa,75,75,4,2017-12-30
75,Famous Dex Featuring A$AP Rocky,Pick It Up,73,76,5,2017-12-30
76,Lil Baby,My Dawg,0,77,1,2017-12-30
77,Maren Morris,I Could Use A Love Song,80,78,17,2017-12-30
78,BTS Featuring Desiigner,MIC Drop,71,79,3,2017-12-30
79,Big Sean & Metro Boomin Featuring 21 Savage,Pull Up N Wreck,0,80,2,2017-12-30
80,Demi Lovato,Tell Me You Love Me,53,81,3,2017-12-30
81,Migos & Marshmello,Danger,0,82,1,2017-12-30
82,Walker Hayes,You Broke Up With Me,84,83,8,2017-12-30
83,NAV Featuring Lil Uzi Vert,Wanted You,76,84,5,2017-12-30
84,Zayn Featuring Sia,Dusk Till Dawn,78,85,14,2017-12-30
85,Eminem,Untouchable,0,86,1,2017-12-30
86,Becky G Featuring Bad Bunny,Mayores,83,87,8,2017-12-30
87,XXXTENTACION Featuring Trippie Redd,F**k Love,82,88,16,2017-12-30
88,Old Dominion,Written In The Sand,88,89,4,2017-12-30
89,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",Ghostface Killers,81,90,7,2017-12-30
90,Niall Horan,Too Much To Ask,89,91,8,2017-12-30
91,Thomas Rhett,Marry Me,97,92,2,2017-12-30
92,YoungBoy Never Broke Again,No Smoke,0,93,2,2017-12-30
93,Tank,When We,86,94,4,2017-12-30
94,Scotty McCreery,Five More Minutes,98,95,2,2017-12-30
95,Yo Gotti,Juice,93,96,2,2017-12-30
96,Devin Dawson,All On Me,91,97,4,2017-12-30
97,XXXTENTACION,Jocelyn Flores,87,98,16,2017-12-30
98,Kelsea Ballerini,Legends,0,99,2,2017-12-30
99,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,96,100,4,2017-12-30
0,Ed Sheeran,Perfect,3,1,15,2017-12-23
1,Post Malone Featuring 21 Savage,Rockstar,1,2,12,2017-12-23
2,Camila Cabello Featuring Young Thug,Havana,2,3,17,2017-12-23
3,Lil Pump,Gucci Gang,4,4,13,2017-12-23
4,Imagine Dragons,Thunder,5,5,32,2017-12-23
5,Sam Smith,Too Good At Goodbyes,6,6,13,2017-12-23
6,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,8,7,13,2017-12-23
7,Halsey,Bad At Love,11,8,14,2017-12-23
8,Cardi B,Bodak Yellow (Money Moves),7,9,23,2017-12-23
9,Maroon 5 Featuring SZA,What Lovers Do,9,10,15,2017-12-23
10,Mariah Carey,All I Want For Christmas Is You,21,11,21,2017-12-23
11,Portugal. The Man,Feel It Still,10,12,25,2017-12-23
12,6ix9ine,Gummo,54,13,4,2017-12-23
13,Gucci Mane Featuring Migos,I Get The Bag,16,14,16,2017-12-23
14,"Migos, Nicki Minaj & Cardi B",MotorSport,17,15,6,2017-12-23
15,Demi Lovato,Sorry Not Sorry,12,16,22,2017-12-23
16,Dua Lipa,New Rules,15,17,19,2017-12-23
17,J Balvin & Willy William Featuring Beyonce,Mi Gente,13,18,23,2017-12-23
18,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,14,19,32,2017-12-23
19,Selena Gomez X Marshmello,Wolves,20,20,7,2017-12-23
20,G-Eazy & Halsey,Him & I,0,21,1,2017-12-23
21,NF,Let You Down,29,22,8,2017-12-23
22,Post Malone,I Fall Apart,19,23,11,2017-12-23
23,21 Savage,Bank Account,18,24,22,2017-12-23
24,Ed Sheeran,Shape Of You,26,25,48,2017-12-23
25,Charlie Puth,How Long,32,26,9,2017-12-23
26,Kendrick Lamar Featuring Zacari,Love.,27,27,24,2017-12-23
27,Khalid,Young Dumb & Broke,22,28,21,2017-12-23
28,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,39,29,15,2017-12-23
29,Imagine Dragons,Believer,25,30,44,2017-12-23
30,Bebe Rexha & Florida Georgia Line,Meant To Be,40,31,7,2017-12-23
31,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,23,32,47,2017-12-23
32,Marshmello Featuring Khalid,Silence,36,33,17,2017-12-23
33,French Montana Featuring Swae Lee,Unforgettable,24,34,35,2017-12-23
34,Miguel Featuring Travis Scott,Sky Walker,55,35,11,2017-12-23
35,Charlie Puth,Attention,30,36,33,2017-12-23
36,Brenda Lee,Rockin' Around The Christmas Tree,0,37,19,2017-12-23
37,SZA,The Weekend,38,38,19,2017-12-23
38,Taylor Swift Featuring Ed Sheeran & Future,End Game,83,39,3,2017-12-23
39,Bruno Mars,That's What I Like,37,40,47,2017-12-23
40,A$AP Ferg Featuring Nicki Minaj,Plain Jane,43,41,11,2017-12-23
41,Nat King Cole,The Christmas Song (Merry Christmas To You),0,42,9,2017-12-23
42,Taylor Swift,...Ready For It?,31,43,14,2017-12-23
43,Offset & Metro Boomin,Ric Flair Drip,49,44,6,2017-12-23
44,Andy Williams,It's The Most Wonderful Time Of The Year,0,45,2,2017-12-23
45,Shawn Mendes,There's Nothing Holdin' Me Back,42,46,33,2017-12-23
46,Burl Ives,A Holly Jolly Christmas,0,47,2,2017-12-23
47,YBN Nahmir,Rubbin Off The Paint,46,48,5,2017-12-23
48,Post Malone Featuring Quavo,Congratulations,45,49,50,2017-12-23
49,Kendrick Lamar,Humble.,47,50,36,2017-12-23
50,P!nk,What About Us,33,51,18,2017-12-23
51,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,51,52,13,2017-12-23
52,Demi Lovato,Tell Me You Love Me,0,53,2,2017-12-23
53,LANCO,Greatest Love Story,48,54,14,2017-12-23
54,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,53,55,11,2017-12-23
55,Kodak Black Featuring XXXTENTACION,Roll In Peace,57,56,16,2017-12-23
56,Luke Bryan,Light It Up,58,57,15,2017-12-23
57,Kodak Black Featuring Lil Wayne,Codeine Dreaming,52,58,2,2017-12-23
58,Post Malone,Candy Paint,64,59,7,2017-12-23
59,N*E*R*D & Rihanna,Lemon,63,60,5,2017-12-23
60,6ix9ine,Kooda,0,61,1,2017-12-23
61,Brett Young,Like I Loved You,62,62,11,2017-12-23
62,Blake Shelton,I'll Name The Dogs,61,63,13,2017-12-23
63,Macklemore Featuring Kesha,Good Old Days,65,64,7,2017-12-23
64,Luke Combs,When It Rains It Pours,56,65,19,2017-12-23
65,MAX Featuring gnash,Lights Down Low,66,66,9,2017-12-23
66,Russell Dickerson,Yours,69,67,8,2017-12-23
67,Lil Xan,Betrayed,67,68,4,2017-12-23
68,Thomas Rhett,Unforgettable,59,69,19,2017-12-23
69,Eric Church,Round Here Buzz,68,70,11,2017-12-23
70,BTS Featuring Desiigner,MIC Drop,28,71,2,2017-12-23
71,Taylor Swift,Look What You Made Me Do,60,72,16,2017-12-23
72,Famous Dex Featuring A$AP Rocky,Pick It Up,82,73,4,2017-12-23
73,Tay-K,The Race,77,74,18,2017-12-23
74,Luis Fonsi & Demi Lovato,Echame La Culpa,76,75,3,2017-12-23
75,NAV Featuring Lil Uzi Vert,Wanted You,72,76,4,2017-12-23
76,Chris Young,Losing Sleep,73,77,11,2017-12-23
77,Zayn Featuring Sia,Dusk Till Dawn,74,78,13,2017-12-23
78,Kelly Clarkson,Love So Soft,70,79,13,2017-12-23
79,Maren Morris,I Could Use A Love Song,78,80,16,2017-12-23
80,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",Ghostface Killers,75,81,6,2017-12-23
81,XXXTENTACION Featuring Trippie Redd,F**k Love,81,82,15,2017-12-23
82,Becky G Featuring Bad Bunny,Mayores,80,83,7,2017-12-23
83,Walker Hayes,You Broke Up With Me,84,84,7,2017-12-23
84,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",Krippy Kush,86,85,2,2017-12-23
85,Tank,When We,88,86,3,2017-12-23
86,XXXTENTACION,Jocelyn Flores,85,87,15,2017-12-23
87,Old Dominion,Written In The Sand,92,88,3,2017-12-23
88,Niall Horan,Too Much To Ask,89,89,7,2017-12-23
89,Chris Stapleton,Broken Halos,0,90,5,2017-12-23
90,Devin Dawson,All On Me,93,91,3,2017-12-23
91,Kodak Black,Transportin',87,92,16,2017-12-23
92,Yo Gotti,Juice,0,93,1,2017-12-23
93,Garth Brooks,Ask Me How I Know,71,94,7,2017-12-23
94,Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,0,95,1,2017-12-23
95,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,94,96,3,2017-12-23
96,Thomas Rhett,Marry Me,0,97,1,2017-12-23
97,Scotty McCreery,Five More Minutes,0,98,1,2017-12-23
98,Natti Natasha x Ozuna,Criminal,0,99,1,2017-12-23
99,Lil Uzi Vert,Sauce It Up,96,100,15,2017-12-23
0,Post Malone Featuring 21 Savage,Rockstar,1,1,11,2017-12-16
1,Camila Cabello Featuring Young Thug,Havana,2,2,16,2017-12-16
2,Ed Sheeran,Perfect,5,3,14,2017-12-16
3,Lil Pump,Gucci Gang,3,4,12,2017-12-16
4,Imagine Dragons,Thunder,4,5,31,2017-12-16
5,Sam Smith,Too Good At Goodbyes,7,6,12,2017-12-16
6,Cardi B,Bodak Yellow (Money Moves),6,7,22,2017-12-16
7,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,11,8,12,2017-12-16
8,Maroon 5 Featuring SZA,What Lovers Do,10,9,14,2017-12-16
9,Portugal. The Man,Feel It Still,8,10,24,2017-12-16
10,Halsey,Bad At Love,14,11,13,2017-12-16
11,Demi Lovato,Sorry Not Sorry,9,12,21,2017-12-16
12,J Balvin & Willy William Featuring Beyonce,Mi Gente,12,13,22,2017-12-16
13,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,13,14,31,2017-12-16
14,Dua Lipa,New Rules,18,15,18,2017-12-16
15,Gucci Mane Featuring Migos,I Get The Bag,16,16,15,2017-12-16
16,"Migos, Nicki Minaj & Cardi B",MotorSport,17,17,5,2017-12-16
17,21 Savage,Bank Account,15,18,21,2017-12-16
18,Post Malone,I Fall Apart,21,19,10,2017-12-16
19,Selena Gomez X Marshmello,Wolves,20,20,6,2017-12-16
20,Mariah Carey,All I Want For Christmas Is You,0,21,20,2017-12-16
21,Khalid,Young Dumb & Broke,22,22,20,2017-12-16
22,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,19,23,46,2017-12-16
23,French Montana Featuring Swae Lee,Unforgettable,28,24,34,2017-12-16
24,Imagine Dragons,Believer,23,25,43,2017-12-16
25,Ed Sheeran,Shape Of You,31,26,47,2017-12-16
26,Kendrick Lamar Featuring Zacari,Love.,39,27,23,2017-12-16
27,BTS Featuring Desiigner,MIC Drop,0,28,1,2017-12-16
28,NF,Let You Down,48,29,7,2017-12-16
29,Charlie Puth,Attention,30,30,32,2017-12-16
30,Taylor Swift,...Ready For It?,24,31,13,2017-12-16
31,Charlie Puth,How Long,34,32,8,2017-12-16
32,P!nk,What About Us,25,33,17,2017-12-16
33,Yo Gotti Featuring Nicki Minaj,Rake It Up,27,34,22,2017-12-16
34,Kesha,Praying,26,35,21,2017-12-16
35,Marshmello Featuring Khalid,Silence,43,36,16,2017-12-16
36,Bruno Mars,That's What I Like,32,37,46,2017-12-16
37,SZA,The Weekend,37,38,18,2017-12-16
38,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,38,39,14,2017-12-16
39,Bebe Rexha & Florida Georgia Line,Meant To Be,42,40,6,2017-12-16
40,Liam Payne Featuring Quavo,Strip That Down,36,41,28,2017-12-16
41,Shawn Mendes,There's Nothing Holdin' Me Back,33,42,32,2017-12-16
42,A$AP Ferg Featuring Nicki Minaj,Plain Jane,50,43,10,2017-12-16
43,blackbear,Do Re Mi,41,44,25,2017-12-16
44,Post Malone Featuring Quavo,Congratulations,35,45,49,2017-12-16
45,YBN Nahmir,Rubbin Off The Paint,52,46,4,2017-12-16
46,Kendrick Lamar,Humble.,49,47,35,2017-12-16
47,LANCO,Greatest Love Story,45,48,13,2017-12-16
48,Offset & Metro Boomin,Ric Flair Drip,54,49,5,2017-12-16
49,Niall Horan,Slow Hands,40,50,31,2017-12-16
50,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,46,51,12,2017-12-16
51,Kodak Black Featuring Lil Wayne,Codeine Dreaming,0,52,1,2017-12-16
52,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,53,53,10,2017-12-16
53,6ix9ine,Gummo,29,54,3,2017-12-16
54,Miguel Featuring Travis Scott,Sky Walker,58,55,10,2017-12-16
55,Luke Combs,When It Rains It Pours,51,56,18,2017-12-16
56,Kodak Black Featuring XXXTENTACION,Roll In Peace,56,57,15,2017-12-16
57,Luke Bryan,Light It Up,59,58,14,2017-12-16
58,Thomas Rhett,Unforgettable,57,59,18,2017-12-16
59,Taylor Swift,Look What You Made Me Do,44,60,15,2017-12-16
60,Blake Shelton,I'll Name The Dogs,62,61,12,2017-12-16
61,Brett Young,Like I Loved You,61,62,10,2017-12-16
62,N*E*R*D & Rihanna,Lemon,63,63,4,2017-12-16
63,Post Malone,Candy Paint,66,64,6,2017-12-16
64,Macklemore Featuring Kesha,Good Old Days,67,65,6,2017-12-16
65,MAX Featuring gnash,Lights Down Low,70,66,8,2017-12-16
66,Lil Xan,Betrayed,69,67,3,2017-12-16
67,Eric Church,Round Here Buzz,72,68,10,2017-12-16
68,Russell Dickerson,Yours,73,69,7,2017-12-16
69,Kelly Clarkson,Love So Soft,60,70,12,2017-12-16
70,Garth Brooks,Ask Me How I Know,76,71,6,2017-12-16
71,NAV Featuring Lil Uzi Vert,Wanted You,64,72,3,2017-12-16
72,Chris Young,Losing Sleep,75,73,10,2017-12-16
73,Zayn Featuring Sia,Dusk Till Dawn,68,74,12,2017-12-16
74,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",Ghostface Killers,65,75,5,2017-12-16
75,Luis Fonsi & Demi Lovato,Echame La Culpa,47,76,2,2017-12-16
76,Tay-K,The Race,71,77,17,2017-12-16
77,Maren Morris,I Could Use A Love Song,77,78,15,2017-12-16
78,Eminem Featuring Beyonce,Walk On Water,55,79,3,2017-12-16
79,Becky G Featuring Bad Bunny,Mayores,74,80,6,2017-12-16
80,XXXTENTACION Featuring Trippie Redd,F**k Love,80,81,14,2017-12-16
81,Famous Dex Featuring A$AP Rocky,Pick It Up,89,82,3,2017-12-16
82,Taylor Swift Featuring Ed Sheeran & Future,End Game,86,83,2,2017-12-16
83,Walker Hayes,You Broke Up With Me,85,84,6,2017-12-16
84,XXXTENTACION,Jocelyn Flores,83,85,14,2017-12-16
85,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",Krippy Kush,0,86,1,2017-12-16
86,Kodak Black,Transportin',82,87,15,2017-12-16
87,Tank,When We,92,88,2,2017-12-16
88,Niall Horan,Too Much To Ask,87,89,6,2017-12-16
89,Chris Janson,Fix A Drink,78,90,14,2017-12-16
